PROBEID	SYMBOL	ENTREZID	GENENAME
4054481	PRKCZ	5590	protein kinase C zeta
2317512	DFFB	1677	DNA fragmentation factor subunit beta
2383742	NA	NA	NA
2536800	D2HGDH	728294	D-2-hydroxyglutarate dehydrogenase
3825159	NA	NA	NA
2988499	RBAK-RBAKDN	100533952	RBAK-RBAKDN readthrough
2988499	RBAKDN	389458	RBAK downstream neighbor
2901787	NA	NA	NA
3418492	TSPAN31	6302	tetraspanin 31
3749706	NA	NA	NA
3950872	NCAPH2	29781	non-SMC condensin II complex subunit H2
3551748	NA	NA	NA
3648412	SNX29	92017	sorting nexin 29
3648412	SNX29P2	440352	sorting nexin 29 pseudogene 2
3648412	SNX29P1	100652781	sorting nexin 29 pseudogene 1
4048764	TMEM242	729515	transmembrane protein 242
4048764	LDHAL6FP	100420477	"lactate dehydrogenase A like 6F, pseudogene"
3995666	ATP2B3	492	ATPase plasma membrane Ca2+ transporting 3
2439314	OR10K2	391107	olfactory receptor family 10 subfamily K member 2
3235414	SEC61A2	55176	SEC61 translocon subunit alpha 2
3831227	NA	NA	NA
2346399	CDC7	8317	cell division cycle 7
2758686	LYAR	55646	Ly1 antibody reactive
3482845	RASL11A	387496	RAS like family 11 member A
3556216	NA	NA	NA
3740600	NA	NA	NA
3607537	FANCI	55215	FA complementation group I
3771543	UBE2O	63893	ubiquitin conjugating enzyme E2 O
3892812	SLCO4A1	28231	solute carrier organic anion transporter family member 4A1
3725834	NA	NA	NA
3954238	MAPK1	5594	mitogen-activated protein kinase 1
3556664	NA	NA	NA
2674422	NA	NA	NA
3924783	PRMT2	3275	protein arginine methyltransferase 2
3675935	CLCN7	1186	chloride voltage-gated channel 7
2361447	TMEM79	84283	transmembrane protein 79
3819968	ZNF559-ZNF177	100529215	ZNF559-ZNF177 readthrough
3819968	ZNF177	7730	zinc finger protein 177
3819968	ZNF559	84527	zinc finger protein 559
2586845	SLC25A12	8604	solute carrier family 25 member 12
3665083	NA	NA	NA
2384705	URB2	9816	URB2 ribosome biogenesis homolog
3497340	HS6ST3	266722	heparan sulfate 6-O-sulfotransferase 3
2557617	NA	NA	NA
3675047	AXIN1	8312	axin 1
3031880	AGAP3	116988	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
2846207	IRX4	50805	iroquois homeobox 4
3740628	NA	NA	NA
3994710	MAMLD1	10046	mastermind like domain containing 1
3570266	SLC10A1	6554	solute carrier family 10 member 1
3937183	DGCR8	54487	DGCR8 microprocessor complex subunit
3937183	MIR3618	100500860	microRNA 3618
2427117	AMIGO1	57463	adhesion molecule with Ig like domain 1
3392877	NA	NA	NA
3275326	NA	NA	NA
3838757	SCAF1	58506	SR-related CTD associated factor 1
2674367	NA	NA	NA
3991992	ZNF449	203523	zinc finger protein 449
3551835	NA	NA	NA
3251926	ZSWIM8	23053	zinc finger SWIM-type containing 8
3848408	PEX11G	92960	peroxisomal biogenesis factor 11 gamma
3740484	NA	NA	NA
3749086	AKAP10	11216	A-kinase anchoring protein 10
3741352	OR3A2	4995	olfactory receptor family 3 subfamily A member 2
3107242	TMEM67	91147	transmembrane protein 67
3672059	KIAA0513	9764	KIAA0513
3757487	DNAJC7	7266	DnaJ heat shock protein family (Hsp40) member C7
2358171	PRPF3	9129	pre-mRNA processing factor 3
3960875	DNAL4	10126	dynein axonemal light chain 4
3270840	MGMT	4255	O-6-methylguanine-DNA methyltransferase
3270840	LOC105378560	105378560	uncharacterized LOC105378560
3830306	HAMP	57817	hepcidin antimicrobial peptide
3468009	ARL1	400	ADP ribosylation factor like GTPase 1
2691982	KPNA1	3836	karyopherin subunit alpha 1
2505529	PTPN18	26469	protein tyrosine phosphatase non-receptor type 18
2505529	LOC105373618	105373618	uncharacterized LOC105373618
3735478	SPHK1	8877	sphingosine kinase 1
3379708	MRPL21	219927	mitochondrial ribosomal protein L21
2369463	FAM20B	9917	FAM20B glycosaminoglycan xylosylkinase
3094157	ZNF703	80139	zinc finger protein 703
4027813	F8A2	474383	coagulation factor VIII associated 2
4027813	F8A3	474384	coagulation factor VIII associated 3
4027813	F8A1	8263	coagulation factor VIII associated 1
2869880	EFNA5	1946	ephrin A5
3741171	CLUH	23277	clustered mitochondria homolog
3973803	XK	7504	X-linked Kx blood group
3819721	NA	NA	NA
3086100	GATA4	2626	GATA binding protein 4
3486728	SLC25A15	10166	solute carrier family 25 member 15
3486728	MIR621	693206	microRNA 621
2322264	CLCNKB	1188	chloride voltage-gated channel Kb
2322264	CLCNKA	1187	chloride voltage-gated channel Ka
3850929	ODAD3	115948	outer dynein arm docking complex subunit 3
2784279	IL21	59067	interleukin 21
3884800	ACTR5	79913	actin related protein 5
3869275	ZNF577	84765	zinc finger protein 577
3869275	LOC100419706	100419706	zinc finger protein 84 pseudogene
3937787	CRKL	1399	"CRK like proto-oncogene, adaptor protein"
3819689	NA	NA	NA
2640449	CHST13	166012	carbohydrate sulfotransferase 13
3260700	PAX2	5076	paired box 2
2459484	NA	NA	NA
2825514	DMXL1	1657	Dmx like 1
2706791	ZMAT3	64393	zinc finger matrin-type 3
3962469	RRP7BP	91695	"ribosomal RNA processing 7 homolog B, pseudogene"
3962469	RRP7A	27341	ribosomal RNA processing 7 homolog A
3570119	NA	NA	NA
3721956	TUBG2	27175	tubulin gamma 2
3721956	TUBG1	7283	tubulin gamma 1
3740542	NA	NA	NA
3725806	NA	NA	NA
3168409	CCIN	881	calicin
3749608	NA	NA	NA
3819263	TGFBR3L	100507588	transforming growth factor beta receptor 3 like
3819263	MAP2K7	5609	mitogen-activated protein kinase kinase 7
3821079	ANGPTL8	55908	angiopoietin like 8
2831956	NA	NA	NA
3600212	LRRC49	54839	leucine rich repeat containing 49
2999710	DBNL	28988	drebrin like
2625606	APPL1	26060	"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1"
2842530	ARL10	285598	ADP ribosylation factor like GTPase 10
3963973	CDPF1	150383	cysteine rich DPF motif domain containing 1
3289392	NA	NA	NA
4007865	PRICKLE3	4007	prickle planar cell polarity protein 3
3807753	MBD1	4152	methyl-CpG binding domain protein 1
3955815	HPS4	89781	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
3506153	MTMR6	9107	myotubularin related protein 6
3506153	LOC105370121	105370121	uncharacterized LOC105370121
3190331	NA	NA	NA
3980914	NA	NA	NA
3318666	SMPD1	6609	sphingomyelin phosphodiesterase 1
3318666	LOC101927825	101927825	uncharacterized LOC101927825
3959649	NA	NA	NA
3189545	LMX1B	4010	LIM homeobox transcription factor 1 beta
3625761	MNS1	55329	meiosis specific nuclear structural 1
3819200	EVI5L	115704	ecotropic viral integration site 5 like
3551776	NA	NA	NA
3825446	DDX49	54555	DEAD-box helicase 49
2318801	NA	NA	NA
2467203	NA	NA	NA
2939069	SERPINB6	5269	serpin family B member 6
2493746	TEKT4	150483	tektin 4
3275494	NA	NA	NA
3996551	IKBKG	8517	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma
3631794	MYO9A	4649	myosin IXA
2805939	RXFP3	51289	relaxin family peptide receptor 3
2433605	RNVU1-1	101954273	"RNA, variant U1 small nuclear 1"
2433605	LINC01138	388685	long intergenic non-protein coding RNA 1138
2433605	PARP8	79668	poly(ADP-ribose) polymerase family member 8
2433605	LINC00623	728855	long intergenic non-protein coding RNA 623
2433605	LINC00869	57234	long intergenic non-protein coding RNA 869
2433605	LINC01145	103091866	long intergenic non-protein coding RNA 1145
2433605	SEC22B2P	100996716	"SEC22 homolog B2, pseudogene"
3950668	SELENOO	83642	selenoprotein O
3770052	SDK2	54549	sidekick cell adhesion molecule 2
3604006	ARNT2	9915	aryl hydrocarbon receptor nuclear translocator 2
2396121	DFFA	1676	DNA fragmentation factor subunit alpha
3337042	CARNS1	57571	carnosine synthase 1
3720695	THRA	7067	thyroid hormone receptor alpha
2901771	NA	NA	NA
3470597	SSH1	54434	slingshot protein phosphatase 1
3602569	TMEM266	123591	transmembrane protein 266
2901779	NA	NA	NA
3040699	SP8	221833	Sp8 transcription factor
3816988	FZR1	51343	fizzy and cell division cycle 20 related 1
2387126	RYR2	6262	ryanodine receptor 2
2375011	ELF3	1999	E74 like ETS transcription factor 3
3873102	ZCCHC3	85364	zinc finger CCHC-type containing 3
2713095	PIGZ	80235	phosphatidylinositol glycan anchor biosynthesis class Z
3737697	BAIAP2	10458	BAR/IMD domain containing adaptor protein 2
2649710	LOC100287290	100287290	uncharacterized LOC100287290
3221598	WDR31	114987	WD repeat domain 31
3824226	GTPBP3	84705	"GTP binding protein 3, mitochondrial"
2574752	ERCC3	2071	"ERCC excision repair 3, TFIIH core complex helicase subunit"
2419219	NEXN-AS1	374987	NEXN antisense RNA 1
3090006	SLC25A37	51312	solute carrier family 25 member 37
3462930	BBS10	79738	Bardet-Biedl syndrome 10
3919101	KCNE2	9992	potassium voltage-gated channel subfamily E regulatory subunit 2
3257246	IFIT1	3434	interferon induced protein with tetratricopeptide repeats 1
2451616	CHIT1	1118	chitinase 1
3953033	TRMT2A	27037	tRNA methyltransferase 2 homolog A
3953033	MIR6816	102465490	microRNA 6816
3286393	ZNF32	7580	zinc finger protein 32
3904691	SAMHD1	25939	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
3641560	LYSMD4	145748	LysM domain containing 4
3203524	AQP7	364	aquaporin 7
3203524	AQP7P1	375719	aquaporin 7 pseudogene 1
3203524	LOC100509620	100509620	putative aquaporin-7-like protein 3
3168385	GLIPR2	152007	GLI pathogenesis related 2
3439305	ZNF84	7637	zinc finger protein 84
3630668	CALML4	91860	calmodulin like 4
2622638	GNAI2	2771	G protein subunit alpha i2
3165780	IFT74	80173	intraflagellar transport 74
3538470	PCNX4	64430	pecanex 4
3956589	XBP1	7494	X-box binding protein 1
3860208	ALKBH6	84964	alkB homolog 6
3870494	TFPT	29844	TCF3 fusion partner
2330289	MAP7D1	55700	MAP7 domain containing 1
3852407	RFX1	5989	regulatory factor X1
3458700	B4GALNT1	2583	"beta-1,4-N-acetyl-galactosaminyltransferase 1"
3759305	CCDC43	124808	coiled-coil domain containing 43
3747717	COPS3	8533	COP9 signalosome subunit 3
3015769	POP7	10248	"POP7 homolog, ribonuclease P/MRP subunit"
3498837	PCCA	5095	propionyl-CoA carboxylase subunit alpha
3980938	NA	NA	NA
3844049	NA	NA	NA
2383910	NA	NA	NA
3406195	C12orf60	144608	chromosome 12 open reading frame 60
2406317	NA	NA	NA
3285614	ZNF25	219749	zinc finger protein 25
2702724	LXN	56925	latexin
3453399	NA	NA	NA
2674416	NA	NA	NA
2877990	STING1	340061	stimulator of interferon response cGAMP interactor 1
3755839	MIEN1	84299	migration and invasion enhancer 1
3962560	ATP5MGL	267020	ATP synthase membrane subunit g like
3345427	ENDOD1	23052	endonuclease domain containing 1
3695867	RANBP10	57610	RAN binding protein 10
3923854	KRTAP10-8	386681	keratin associated protein 10-8
3621417	CATSPER2	117155	cation channel sperm associated 2
3621417	PPIP5K1	9677	diphosphoinositol pentakisphosphate kinase 1
3621417	CATSPER2P1	440278	cation channel sperm associated 2 pseudogene 1
2890756	FLT4	2324	fms related receptor tyrosine kinase 4
2322362	SZRD1	26099	SUZ RNA binding domain containing 1
3392944	NA	NA	NA
3708826	EIF4A1	1973	eukaryotic translation initiation factor 4A1
3708826	SNORD10	652966	"small nucleolar RNA, C/D box 10"
3708826	SNORA67	26781	"small nucleolar RNA, H/ACA box 67"
3708826	SNORA48	652965	"small nucleolar RNA, H/ACA box 48"
3708826	SENP3-EIF4A1	100533955	SENP3-EIF4A1 readthrough (NMD candidate)
3510542	NA	NA	NA
2844908	BTNL9	153579	butyrophilin like 9
2952679	GLO1	2739	glyoxalase I
3142519	ZFAND1	79752	zinc finger AN1-type containing 1
2693149	SNX4	8723	sorting nexin 4
2693149	LOC105374081	105374081	uncharacterized LOC105374081
3180142	PTPDC1	138639	protein tyrosine phosphatase domain containing 1
3099566	FAM110B	90362	family with sequence similarity 110 member B
4051226	SEMA4D	10507	semaphorin 4D
2604138	USP40	55230	ubiquitin specific peptidase 40
3302328	EXOSC1	51013	exosome component 1
2397847	ZBTB17	7709	zinc finger and BTB domain containing 17
3428268	GAS2L3	283431	growth arrest specific 2 like 3
3428268	PIGAP1	5278	phosphatidylinositol glycan anchor biosynthesis class A pseudogene 1
3428268	PIGA	5277	phosphatidylinositol glycan anchor biosynthesis class A
3451708	TWF1	5756	twinfilin actin binding protein 1
2841456	NA	NA	NA
2407729	RRAGC	64121	Ras related GTP binding C
2922881	RFX6	222546	regulatory factor X6
3820177	PIN1	5300	"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
2328476	NA	NA	NA
2745466	NA	NA	NA
2973694	ARHGAP18	93663	Rho GTPase activating protein 18
2599946	NA	NA	NA
2584787	COBLL1	22837	cordon-bleu WH2 repeat protein like 1
2584787	SNORA70F	100337591	"small nucleolar RNA, H/ACA box 70F"
2584787	POLR2C	5432	RNA polymerase II subunit C
2647315	TM4SF4	7104	transmembrane 4 L six family member 4
3336043	KLC2	64837	kinesin light chain 2
2693616	ZXDC	79364	ZXD family zinc finger C
3230932	TPRN	286262	taperin
3249171	ANXA2P3	305	annexin A2 pseudogene 3
2383890	NA	NA	NA
2987578	IQCE	23288	IQ motif containing E
3307939	ABLIM1	3983	actin binding LIM protein 1
3888721	PTPN1	5770	protein tyrosine phosphatase non-receptor type 1
2527895	PLCD4	84812	phospholipase C delta 4
2383803	NA	NA	NA
2599500	ZNF142	7701	zinc finger protein 142
3705748	TRARG1	286753	trafficking regulator of GLUT4 (SLC2A4) 1
2899413	BTN3A3	10384	butyrophilin subfamily 3 member A3
2899413	BTN3A2	11118	butyrophilin subfamily 3 member A2
2899413	BTN3A1	11119	butyrophilin subfamily 3 member A1
3071285	GCC1	79571	GRIP and coiled-coil domain containing 1
3071285	LOC105375489	105375489	uncharacterized LOC105375489
2841482	NA	NA	NA
3377322	GPHA2	170589	glycoprotein hormone subunit alpha 2
3551866	NA	NA	NA
2527786	CTDSP1	58190	CTD small phosphatase 1
2527786	MIR26B	407017	microRNA 26b
3479355	GOLGA3	2802	golgin A3
3980904	NA	NA	NA
3468925	NFYB	4801	nuclear transcription factor Y subunit beta
3825838	YJEFN3	374887	YjeF N-terminal domain containing 3
3825838	NDUFA13	51079	NADH:ubiquinone oxidoreductase subunit A13
3895722	CENPB	1059	centromere protein B
3006133	STAG3L4	64940	stromal antigen 3-like 4 (pseudogene)
3006133	LOC105375337	105375337	uncharacterized LOC105375337
3867734	SLC6A16	28968	solute carrier family 6 member 16
3934591	KRTAP10-5	386680	keratin associated protein 10-5
2452977	FCMR	9214	Fc fragment of IgM receptor
2968438	NA	NA	NA
3901665	APMAP	57136	adipocyte plasma membrane associated protein
3961253	RPS19BP1	91582	ribosomal protein S19 binding protein 1
3958337	NA	NA	NA
3452865	COL2A1	1280	collagen type II alpha 1 chain
3646199	HMOX2	3163	heme oxygenase 2
3334224	STIP1	10963	stress induced phosphoprotein 1
2557566	NA	NA	NA
2557631	NA	NA	NA
3834778	MEGF8	1954	multiple EGF like domains 8
3298557	GRID1	2894	glutamate ionotropic receptor delta type subunit 1
3275430	NA	NA	NA
3466284	NDUFA12	55967	NADH:ubiquinone oxidoreductase subunit A12
3466284	LOC105369915	105369915	uncharacterized LOC105369915
3333443	ASRGL1	80150	asparaginase and isoaspartyl peptidase 1
3333443	RCC2	55920	regulator of chromosome condensation 2
2949109	NA	NA	NA
3143660	MMP16	4325	matrix metallopeptidase 16
3143660	LOC105375628	105375628	uncharacterized LOC105375628
3976848	HDAC6	10013	histone deacetylase 6
3005684	KCTD7	154881	potassium channel tetramerization domain containing 7
3644973	PDPK1	5170	3-phosphoinositide dependent protein kinase 1
2359646	LORICRIN	4014	loricrin cornified envelope precursor protein
3730806	MAP3K3	4215	mitogen-activated protein kinase kinase kinase 3
3610982	SYNM	23336	synemin
3192353	NTNG2	84628	netrin G2
3056108	BCL7B	9275	BAF chromatin remodeling complex subunit BCL7B
3653042	DCTN5	84516	dynactin subunit 5
2968321	NA	NA	NA
3847814	KHSRP	8570	KH-type splicing regulatory protein
3847814	MIR3940	100500888	microRNA 3940
2380785	LYPLAL1	127018	lysophospholipase like 1
2975385	AHI1	54806	Abelson helper integration site 1
3836266	FOSB	2354	"FosB proto-oncogene, AP-1 transcription factor subunit"
3534785	LRR1	122769	leucine rich repeat protein 1
3534785	RHOQ	23433	ras homolog family member Q
3867538	GYS1	2997	glycogen synthase 1
3556676	NA	NA	NA
3851651	TNPO2	30000	transportin 2
3851651	SNORD41	26810	"small nucleolar RNA, C/D box 41"
3851651	SNORD135	106633804	"small nucleolar RNA, C/D box 135"
3453513	WNT10B	7480	Wnt family member 10B
3377669	LTBP3	4054	latent transforming growth factor beta binding protein 3
4013828	HMGN5	79366	high mobility group nucleosome binding domain 5
3699707	ADAT1	23536	adenosine deaminase tRNA specific 1
3557756	NRL	4901	neural retina leucine zipper
3624131	NA	NA	NA
3677183	NA	NA	NA
2370032	LHX4	89884	LIM homeobox 4
3003107	ZNF713	349075	zinc finger protein 713
4054427	GJB4	127534	gap junction protein beta 4
3849022	ZNF414	84330	zinc finger protein 414
2993727	SNX10	29887	sorting nexin 10
2439286	CD1B	910	CD1b molecule
2536305	NA	NA	NA
3275611	ANKRD16	54522	ankyrin repeat domain 16
2657025	RTP4	64108	receptor transporter protein 4
3766453	CSH2	1443	chorionic somatomammotropin hormone 2
3766453	CSH1	1442	chorionic somatomammotropin hormone 1
3766453	CSHL1	1444	chorionic somatomammotropin hormone like 1
3821263	CNN1	1264	calponin 1
3945863	MGAT3	4248	"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
2717014	MAN2B2	23324	mannosidase alpha class 2B member 2
2601414	SERPINE2	5270	serpin family E member 2
3230689	FUT7	2529	fucosyltransferase 7
2841430	NA	NA	NA
3835131	ZNF576	79177	zinc finger protein 576
3567187	DHRS7	51635	dehydrogenase/reductase 7
3164221	DENND4C	55667	DENN domain containing 4C
3903598	GGT7	2686	gamma-glutamyltransferase 7
3791482	PHLPP1	23239	PH domain and leucine rich repeat protein phosphatase 1
3831201	NA	NA	NA
3792776	DOK6	220164	docking protein 6
3672640	FLJ30679	146512	uncharacterized protein FLJ30679
2845699	SLC12A7	10723	solute carrier family 12 member 7
3861243	DPF1	8193	double PHD fingers 1
3455973	SPRYD3	84926	SPRY domain containing 3
3472468	RBM19	9904	RNA binding motif protein 19
3740504	NA	NA	NA
3454092	NCKAP5L	57701	NCK associated protein 5 like
3223687	PHF19	26147	PHD finger protein 19
3569257	PLEK2	26499	pleckstrin 2
3262129	INA	9118	internexin neuronal intermediate filament protein alpha
2417016	DNAI4	79819	dynein axonemal intermediate chain 4
3723348	HEXIM1	10614	HEXIM P-TEFb complex subunit 1
3913400	NA	NA	NA
2406261	NA	NA	NA
2991150	TSPAN13	27075	tetraspanin 13
2887449	NKX2-5	1482	NK2 homeobox 5
3847420	DUS3L	56931	dihydrouridine synthase 3 like
3035795	BRAT1	221927	BRCA1 associated ATM activator 1
3210457	RFK	55312	riboflavin kinase
2986350	DLL1	28514	delta like canonical Notch ligand 1
2986350	LOC285804	285804	uncharacterized LOC285804
2323347	PAX7	5081	paired box 7
2773872	NAAA	27163	N-acylethanolamine acid amidase
3821908	RNASEH2A	10535	ribonuclease H2 subunit A
2948790	CDSN	1041	corneodesmosin
